"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
632779,"18","not_sure","2025-06-11T03:12:38.173108Z",1084939,"/data/upload/272/bea2f38a-crop_4748_color100_100_100_w133_h113.png",4.296,"2025-06-11T03:12:38.173124Z"
632780,"18","soil","2025-06-11T03:12:39.755471Z",1084940,"/data/upload/272/5a7a326a-crop_2038_color100_100_100_w108_h97.png",1.275,"2025-06-11T03:12:39.755491Z"
632781,"18","hedge_hog","2025-06-11T03:12:41.002812Z",1084941,"/data/upload/272/674ed770-crop_2593_color0_0_0_w61_h39.png",1.109,"2025-06-11T03:12:41.002827Z"
632783,"18","not_sure","2025-06-11T03:12:42.417385Z",1084942,"/data/upload/272/a512c513-crop_4400_color100_100_100_w94_h40.png",1.249,"2025-06-11T03:12:42.417400Z"
632785,"18","soil","2025-06-11T03:12:44.422521Z",1084943,"/data/upload/272/4b273cf3-crop_0882_color100_100_100_w131_h61.png",1.858,"2025-06-11T03:12:44.422544Z"
632786,"18","not_sure","2025-06-11T03:12:45.986784Z",1084944,"/data/upload/272/33ce71dd-crop_4907_color100_100_100_w38_h26.png",1.327,"2025-06-11T03:12:45.986804Z"
632787,"18","not_sure","2025-06-11T03:12:47.956171Z",1084945,"/data/upload/272/ed69a441-crop_1908_color100_100_100_w50_h26.png",1.276,"2025-06-11T03:12:47.956186Z"
632789,"18","not_sure","2025-06-11T03:12:50.448356Z",1084946,"/data/upload/272/515f7163-crop_3467_color100_100_100_w37_h33.png",2.03,"2025-06-11T03:12:50.448368Z"
632790,"18","not_sure","2025-06-11T03:12:52.883658Z",1084947,"/data/upload/272/a13ce304-crop_3928_color100_100_100_w34_h28.png",1.086,"2025-06-11T03:12:52.883672Z"
632791,"18","not_sure","2025-06-11T03:12:54.021385Z",1084948,"/data/upload/272/feed84ed-crop_4900_color100_100_100_w36_h31.png",0.856,"2025-06-11T03:12:54.021398Z"
632793,"18","not_sure","2025-06-11T03:13:01.293615Z",1084949,"/data/upload/272/2f4aa26d-crop_3410_color100_100_100_w115_h75.png",7.026,"2025-06-11T03:13:01.293638Z"
632794,"18","not_sure","2025-06-11T03:13:02.283385Z",1084950,"/data/upload/272/e1c2eca1-crop_4602_color100_100_100_w56_h27.png",0.757,"2025-06-11T03:13:02.283406Z"
632796,"18","grass","2025-06-11T03:13:04.025052Z",1084951,"/data/upload/272/4c9a30f1-crop_2781_color100_100_100_w51_h37.png",1.493,"2025-06-11T03:13:04.025070Z"
632800,"18","not_sure","2025-06-11T03:13:06.854414Z",1084952,"/data/upload/272/b8938f01-crop_0629_color100_100_100_w48_h28.png",2.56,"2025-06-11T03:13:06.854425Z"
632807,"18","not_sure","2025-06-11T03:13:12.491051Z",1084953,"/data/upload/272/d00c025e-crop_2288_color100_100_100_w45_h43.png",4.846,"2025-06-11T03:13:12.491073Z"
632809,"18","soil","2025-06-11T03:13:14.455907Z",1084954,"/data/upload/272/a610368b-crop_2809_color100_100_100_w130_h78.png",1.687,"2025-06-11T03:13:14.455920Z"
632819,"18","soil","2025-06-11T03:13:27.697563Z",1084955,"/data/upload/272/aa8b2e54-crop_2056_color100_100_100_w61_h49.png",13.121,"2025-06-11T03:13:27.697578Z"
632821,"18","leaf","2025-06-11T03:13:29.862815Z",1084956,"/data/upload/272/dc812104-crop_4904_color100_100_100_w104_h45.png",1.936,"2025-06-11T03:13:29.862828Z"
632823,"18","soil","2025-06-11T03:13:31.807586Z",1084957,"/data/upload/272/ac81eff8-crop_4329_color100_100_100_w72_h52.png",1.784,"2025-06-11T03:13:31.807604Z"
632826,"18","grass","2025-06-11T03:13:33.095562Z",1084958,"/data/upload/272/d926d6a2-crop_1580_color100_100_100_w104_h53.png",1.1,"2025-06-11T03:13:33.095576Z"
632909,"18","not_sure","2025-06-11T03:17:50.490412Z",1084959,"/data/upload/272/f2457116-crop_3987_color100_100_100_w44_h20.png",257.199,"2025-06-11T03:17:50.490426Z"
632911,"18","soil","2025-06-11T03:17:51.864803Z",1084960,"/data/upload/272/3b5ccb70-crop_2535_color100_100_100_w150_h94.png",1.237,"2025-06-11T03:17:51.864822Z"
632912,"18","soil","2025-06-11T03:17:53.070878Z",1084961,"/data/upload/272/e7b4eaea-crop_1825_color100_100_100_w80_h59.png",1.053,"2025-06-11T03:17:53.070908Z"
632913,"18","soil","2025-06-11T03:17:54.544687Z",1084962,"/data/upload/272/4cbfd639-crop_3431_color100_100_100_w97_h57.png",1.324,"2025-06-11T03:17:54.544701Z"
632914,"18","not_sure","2025-06-11T03:17:55.747973Z",1084963,"/data/upload/272/68ee545f-crop_2987_color100_100_100_w36_h34.png",1.055,"2025-06-11T03:17:55.747988Z"
632915,"18","leaf","2025-06-11T03:17:56.875379Z",1084964,"/data/upload/272/78d4748c-crop_1720_color100_100_100_w40_h29.png",0.985,"2025-06-11T03:17:56.875394Z"
632916,"18","soil","2025-06-11T03:17:57.873038Z",1084965,"/data/upload/272/3b7784a3-crop_2268_color100_100_100_w114_h68.png",0.845,"2025-06-11T03:17:57.873055Z"
632919,"18","soil","2025-06-11T03:17:59.261842Z",1084966,"/data/upload/272/8310f063-crop_1986_color100_100_100_w35_h36.png",1.207,"2025-06-11T03:17:59.261860Z"
632920,"18","not_sure","2025-06-11T03:18:00.844807Z",1084967,"/data/upload/272/1f11f0e1-crop_2662_color100_100_100_w77_h32.png",1.016,"2025-06-11T03:18:00.844823Z"
632922,"18","leaf","2025-06-11T03:18:01.936422Z",1084968,"/data/upload/272/1a2a8134-crop_0232_color100_100_100_w100_h72.png",0.852,"2025-06-11T03:18:01.936440Z"
632923,"18","soil","2025-06-11T03:18:03.432316Z",1084969,"/data/upload/272/773877f7-crop_4926_color100_100_100_w72_h46.png",1.081,"2025-06-11T03:18:03.432330Z"
632925,"18","not_sure","2025-06-11T03:18:05.466985Z",1084970,"/data/upload/272/99be7eae-crop_4205_color100_100_100_w109_h31.png",0.73,"2025-06-11T03:18:05.467000Z"
632926,"18","not_sure","2025-06-11T03:18:06.594345Z",1084971,"/data/upload/272/bacec7bd-crop_1900_color0_0_0_w29_h36.png",0.98,"2025-06-11T03:18:06.594360Z"
632928,"18","not_sure","2025-06-11T03:18:07.575763Z",1084972,"/data/upload/272/9e4a352c-crop_3294_color0_0_0_w43_h21.png",0.672,"2025-06-11T03:18:07.575777Z"
632930,"18","soil","2025-06-11T03:18:09.127045Z",1084973,"/data/upload/272/675feaee-crop_0972_color100_100_100_w107_h71.png",1.23,"2025-06-11T03:18:09.127063Z"
632932,"18","not_sure","2025-06-11T03:18:10.369597Z",1084974,"/data/upload/272/56f2c070-crop_3627_color100_100_100_w122_h69.png",0.908,"2025-06-11T03:18:10.369625Z"
632933,"18","leaf","2025-06-11T03:18:12.427005Z",1084975,"/data/upload/272/60e4ef16-crop_3891_color100_100_100_w38_h38.png",1.817,"2025-06-11T03:18:12.427020Z"
632934,"18","not_sure","2025-06-11T03:18:13.738136Z",1084976,"/data/upload/272/d7c8c6bf-crop_1120_color100_100_100_w49_h43.png",0.993,"2025-06-11T03:18:13.738153Z"
632935,"18","soil","2025-06-11T03:18:14.999453Z",1084977,"/data/upload/272/e6d2fca4-crop_2144_color100_100_100_w76_h31.png",0.976,"2025-06-11T03:18:14.999476Z"
632937,"18","not_sure","2025-06-11T03:18:16.184715Z",1084978,"/data/upload/272/7e6639b8-crop_1467_color100_100_100_w73_h31.png",0.714,"2025-06-11T03:18:16.184731Z"
632940,"18","not_sure","2025-06-11T03:18:20.830266Z",1084979,"/data/upload/272/ec8f53f8-crop_2962_color100_100_100_w99_h33.png",4.379,"2025-06-11T03:18:20.830282Z"
632943,"18","soil","2025-06-11T03:18:25.318797Z",1084980,"/data/upload/272/9452057d-crop_2303_color100_100_100_w74_h73.png",4.28,"2025-06-11T03:18:25.318815Z"
632944,"18","not_sure","2025-06-11T03:18:26.975175Z",1084981,"/data/upload/272/f3abba68-crop_3225_color100_100_100_w39_h27.png",1.147,"2025-06-11T03:18:26.975202Z"
632945,"18","leaf","2025-06-11T03:18:29.432446Z",1084982,"/data/upload/272/f82a0351-crop_4599_color0_0_0_w124_h27.png",2.136,"2025-06-11T03:18:29.432465Z"
632946,"18","soil","2025-06-11T03:18:33.855090Z",1084983,"/data/upload/272/500f2959-crop_3276_color100_100_100_w64_h29.png",1.656,"2025-06-11T03:18:33.855105Z"
632947,"18","soil","2025-06-11T03:18:36.751104Z",1084984,"/data/upload/272/b819f5ba-crop_4301_color100_100_100_w56_h26.png",2.063,"2025-06-11T03:18:36.751120Z"
632948,"18","soil","2025-06-11T03:18:40.673662Z",1084985,"/data/upload/272/6b4f7433-crop_3170_color0_0_0_w53_h45.png",2.709,"2025-06-11T03:18:40.673678Z"
632950,"18","not_sure","2025-06-11T03:18:44.205361Z",1084986,"/data/upload/272/dbf4b755-crop_2689_color100_100_100_w50_h35.png",1.051,"2025-06-11T03:18:44.205380Z"
632951,"18","not_sure","2025-06-11T03:18:48.117098Z",1084987,"/data/upload/272/596226eb-crop_0560_color100_100_100_w51_h59.png",3.091,"2025-06-11T03:18:48.117124Z"
632957,"18","leaf","2025-06-11T03:19:03.420719Z",1084988,"/data/upload/272/ac897e9b-crop_3562_color0_0_0_w50_h37.png",5.047,"2025-06-11T03:19:03.420733Z"
632959,"18","grass","2025-06-11T03:19:05.425677Z",1084989,"/data/upload/272/e120d798-crop_4544_color100_100_100_w77_h43.png",1.505,"2025-06-11T03:19:05.425697Z"
632961,"18","not_sure","2025-06-11T03:19:06.787168Z",1084990,"/data/upload/272/cd200a3b-crop_0641_color100_100_100_w98_h76.png",1.02,"2025-06-11T03:19:06.787189Z"
632962,"18","not_sure","2025-06-11T03:19:08.282575Z",1084991,"/data/upload/272/2f3f9d42-crop_4340_color100_100_100_w82_h33.png",0.818,"2025-06-11T03:19:08.282592Z"
632964,"18","hedge_hog","2025-06-11T03:19:11.249052Z",1084992,"/data/upload/272/b590a249-crop_0286_color0_0_0_w43_h42.png",2.59,"2025-06-11T03:19:11.249076Z"
632966,"18","not_sure","2025-06-11T03:19:12.760710Z",1084993,"/data/upload/272/a66f6eb2-crop_4186_color100_100_100_w31_h35.png",1.162,"2025-06-11T03:19:12.760729Z"
632968,"18","not_sure","2025-06-11T03:19:13.904692Z",1084994,"/data/upload/272/1e2450e5-crop_3765_color100_100_100_w54_h45.png",0.858,"2025-06-11T03:19:13.904706Z"
632969,"18","hedge_hog","2025-06-11T03:19:15.107976Z",1084995,"/data/upload/272/27f11c26-crop_0986_color0_0_0_w54_h25.png",0.958,"2025-06-11T03:19:15.107996Z"
632971,"18","not_sure","2025-06-11T03:19:16.660600Z",1084996,"/data/upload/272/77ff920c-crop_4941_color100_100_100_w26_h41.png",1.247,"2025-06-11T03:19:16.660614Z"
632972,"18","not_sure","2025-06-11T03:19:18.543274Z",1084997,"/data/upload/272/808a2708-crop_4840_color0_0_0_w53_h27.png",1.681,"2025-06-11T03:19:18.543295Z"
632973,"18","not_sure","2025-06-11T03:19:19.731369Z",1084998,"/data/upload/272/92ba022c-crop_4358_color100_100_100_w45_h42.png",0.911,"2025-06-11T03:19:19.731389Z"
632974,"18","not_sure","2025-06-11T03:19:20.698050Z",1084999,"/data/upload/272/250fd2ea-crop_4727_color100_100_100_w54_h37.png",0.81,"2025-06-11T03:19:20.698065Z"
632975,"18","leaf","2025-06-11T03:19:22.979070Z",1085000,"/data/upload/272/0c9edefa-crop_3938_color0_0_0_w103_h42.png",2.131,"2025-06-11T03:19:22.979087Z"
632976,"18","not_sure","2025-06-11T03:19:24.380653Z",1085001,"/data/upload/272/1a6508f8-crop_2963_color100_100_100_w34_h26.png",1.067,"2025-06-11T03:19:24.380666Z"
632977,"18","soil","2025-06-11T03:19:25.675850Z",1085002,"/data/upload/272/e8fba51d-crop_3304_color100_100_100_w32_h45.png",1.037,"2025-06-11T03:19:25.675866Z"
632978,"18","not_sure","2025-06-11T03:19:26.663253Z",1085003,"/data/upload/272/8ad2020f-crop_4299_color100_100_100_w74_h131.png",0.764,"2025-06-11T03:19:26.663273Z"
632980,"18","obstacle","2025-06-11T03:19:28.112691Z",1085004,"/data/upload/272/bee0e649-crop_3151_color0_0_0_w36_h33.png",1.208,"2025-06-11T03:19:28.112705Z"
632981,"18","not_sure","2025-06-11T03:19:29.400753Z",1085005,"/data/upload/272/3e152ad1-crop_1061_color100_100_100_w29_h29.png",0.974,"2025-06-11T03:19:29.400770Z"
632982,"18","not_sure","2025-06-11T03:19:31.080521Z",1085006,"/data/upload/272/5462206c-crop_3537_color100_100_100_w74_h39.png",1.292,"2025-06-11T03:19:31.080536Z"
632984,"18","leaf","2025-06-11T03:19:45.501865Z",1085007,"/data/upload/272/4e12491a-crop_3435_color0_0_0_w108_h19.png",13.052,"2025-06-11T03:19:45.501881Z"
632985,"18","leaf","2025-06-11T03:19:46.510587Z",1085008,"/data/upload/272/0c71a851-crop_0602_color0_0_0_w72_h30.png",0.83,"2025-06-11T03:19:46.510602Z"
632986,"18","soil","2025-06-11T03:19:48.056440Z",1085009,"/data/upload/272/70c6cb6b-crop_0477_color100_100_100_w64_h89.png",1.347,"2025-06-11T03:19:48.056454Z"
632987,"18","not_sure","2025-06-11T03:19:49.248603Z",1085010,"/data/upload/272/076e5988-crop_1092_color100_100_100_w73_h58.png",0.811,"2025-06-11T03:19:49.248617Z"
632988,"18","not_sure","2025-06-11T03:19:50.164980Z",1085011,"/data/upload/272/98edea41-crop_4616_color100_100_100_w92_h44.png",0.676,"2025-06-11T03:19:50.164993Z"
632994,"18","not_sure","2025-06-11T03:19:57.801985Z",1085012,"/data/upload/272/ccb028ee-crop_4141_color0_0_0_w38_h27.png",7.131,"2025-06-11T03:19:57.802003Z"
632995,"18","not_sure","2025-06-11T03:19:59.045412Z",1085013,"/data/upload/272/52e751cc-crop_3962_color0_0_0_w43_h21.png",0.78,"2025-06-11T03:19:59.045427Z"
632997,"18","not_sure","2025-06-11T03:20:00.774902Z",1085014,"/data/upload/272/aff25cf8-crop_2841_color100_100_100_w41_h51.png",1.186,"2025-06-11T03:20:00.774923Z"
632999,"18","soil","2025-06-11T03:20:02.309441Z",1085015,"/data/upload/272/e72534bc-crop_0833_color100_100_100_w131_h78.png",1.349,"2025-06-11T03:20:02.309456Z"
633000,"18","soil","2025-06-11T03:20:03.455989Z",1085016,"/data/upload/272/b9ec93a0-crop_4224_color100_100_100_w78_h54.png",0.986,"2025-06-11T03:20:03.456009Z"
633001,"18","soil","2025-06-11T03:20:04.700419Z",1085017,"/data/upload/272/2a490905-crop_0407_color100_100_100_w59_h74.png",1.048,"2025-06-11T03:20:04.700439Z"
633003,"18","not_sure","2025-06-11T03:20:05.596626Z",1085018,"/data/upload/272/73d4b839-crop_4446_color0_0_0_w124_h64.png",0.742,"2025-06-11T03:20:05.596641Z"
633010,"18","grass","2025-06-11T03:20:17.116364Z",1085019,"/data/upload/272/7c130f25-crop_3143_color100_100_100_w80_h87.png",11.342,"2025-06-11T03:20:17.116379Z"
633011,"18","leaf","2025-06-11T03:20:18.428281Z",1085020,"/data/upload/272/c0559ba6-crop_0669_color0_0_0_w53_h41.png",1.164,"2025-06-11T03:20:18.428296Z"
633015,"18","soil","2025-06-11T03:20:22.017698Z",1085021,"/data/upload/272/d6af5fb0-crop_0596_color100_100_100_w119_h87.png",2.352,"2025-06-11T03:20:22.017712Z"
633019,"18","soil","2025-06-11T03:20:24.818752Z",1085022,"/data/upload/272/ce40b329-crop_3338_color100_100_100_w71_h53.png",2.62,"2025-06-11T03:20:24.818777Z"
633022,"18","soil","2025-06-11T03:20:26.649126Z",1085023,"/data/upload/272/84d99bed-crop_2880_color100_100_100_w28_h27.png",1.676,"2025-06-11T03:20:26.649141Z"
633024,"18","soil","2025-06-11T03:20:28.368494Z",1085024,"/data/upload/272/3976599b-crop_0434_color100_100_100_w82_h55.png",1.587,"2025-06-11T03:20:28.368509Z"
633026,"18","grass","2025-06-11T03:20:29.587243Z",1085025,"/data/upload/272/d87f40cc-crop_3718_color100_100_100_w116_h54.png",1.07,"2025-06-11T03:20:29.587271Z"
633027,"18","not_sure","2025-06-11T03:20:31.144457Z",1085026,"/data/upload/272/0b4d7d19-crop_4787_color100_100_100_w108_h56.png",1.414,"2025-06-11T03:20:31.144473Z"
633029,"18","not_sure","2025-06-11T03:20:32.264645Z",1085027,"/data/upload/272/68894716-crop_4146_color100_100_100_w134_h68.png",0.946,"2025-06-11T03:20:32.264663Z"
633030,"18","not_sure","2025-06-11T03:20:33.478371Z",1085028,"/data/upload/272/3766259d-crop_1996_color100_100_100_w120_h50.png",1.063,"2025-06-11T03:20:33.478403Z"
633033,"18","soil","2025-06-11T03:20:35.202533Z",1085029,"/data/upload/272/8095898c-crop_0829_color100_100_100_w140_h61.png",1.541,"2025-06-11T03:20:35.202548Z"
633034,"18","not_sure","2025-06-11T03:20:36.065119Z",1085030,"/data/upload/272/8fd2cbe4-crop_3016_color100_100_100_w30_h28.png",0.656,"2025-06-11T03:20:36.065145Z"
633036,"18","soil","2025-06-11T03:20:37.076532Z",1085031,"/data/upload/272/f49469aa-crop_1351_color100_100_100_w149_h115.png",0.83,"2025-06-11T03:20:37.076546Z"
633038,"18","leaf","2025-06-11T03:20:38.309761Z",1085032,"/data/upload/272/7d150f9d-crop_4190_color0_0_0_w92_h63.png",0.89,"2025-06-11T03:20:38.309781Z"
633040,"18","not_sure","2025-06-11T03:20:39.829404Z",1085033,"/data/upload/272/6ae275e5-crop_3311_color100_100_100_w141_h110.png",1.333,"2025-06-11T03:20:39.829419Z"
633041,"18","soil","2025-06-11T03:20:40.932087Z",1085034,"/data/upload/272/3a3d4add-crop_0039_color100_100_100_w80_h45.png",0.941,"2025-06-11T03:20:40.932103Z"
633043,"18","not_sure","2025-06-11T03:20:42.043136Z",1085035,"/data/upload/272/a909eee5-crop_4615_color100_100_100_w160_h59.png",0.972,"2025-06-11T03:20:42.043156Z"
633046,"18","soil","2025-06-11T03:20:44.618646Z",1085036,"/data/upload/272/814cc5b8-crop_1845_color100_100_100_w67_h54.png",2.216,"2025-06-11T03:20:44.618662Z"
633047,"18","not_sure","2025-06-11T03:20:46.096095Z",1085037,"/data/upload/272/c5d0b19d-crop_3070_color100_100_100_w57_h76.png",1.307,"2025-06-11T03:20:46.096113Z"
633048,"18","leaf","2025-06-11T03:20:47.470676Z",1085038,"/data/upload/272/d341feaf-crop_3062_color0_0_0_w41_h32.png",1.163,"2025-06-11T03:20:47.470691Z"
633051,"18","hedge_hog","2025-06-11T03:20:48.811075Z",1085039,"/data/upload/272/4d2223b2-crop_3605_color0_0_0_w40_h36.png",1.159,"2025-06-11T03:20:48.811089Z"
633052,"18","not_sure","2025-06-11T03:20:49.853475Z",1085040,"/data/upload/272/659dfc4c-crop_2220_color100_100_100_w118_h59.png",0.896,"2025-06-11T03:20:49.853496Z"
633055,"18","not_sure","2025-06-11T03:20:51.887244Z",1085041,"/data/upload/272/c6ae43ce-crop_3563_color100_100_100_w75_h104.png",1.409,"2025-06-11T03:20:51.887260Z"
633057,"18","not_sure","2025-06-11T03:20:53.192340Z",1085042,"/data/upload/272/a87e773b-crop_3092_color100_100_100_w123_h34.png",1.172,"2025-06-11T03:20:53.192355Z"
633058,"18","not_sure","2025-06-11T03:20:54.460727Z",1085043,"/data/upload/272/67500b4a-crop_4354_color100_100_100_w71_h21.png",0.867,"2025-06-11T03:20:54.460741Z"
633060,"18","hedge_hog","2025-06-11T03:20:55.633865Z",1085044,"/data/upload/272/19c6b61a-crop_1017_color0_0_0_w38_h32.png",0.987,"2025-06-11T03:20:55.633881Z"
633063,"18","soil","2025-06-11T03:20:57.271010Z",1085045,"/data/upload/272/1eed80da-crop_3674_color100_100_100_w89_h62.png",1.475,"2025-06-11T03:20:57.271031Z"
633066,"18","leaf","2025-06-11T03:20:59.390363Z",1085046,"/data/upload/272/d91c29b3-crop_4052_color0_0_0_w48_h19.png",1.945,"2025-06-11T03:20:59.390385Z"
633067,"18","not_sure","2025-06-11T03:21:01.761518Z",1085047,"/data/upload/272/0aab4c59-crop_2080_color100_100_100_w102_h68.png",2.166,"2025-06-11T03:21:01.761533Z"
633070,"18","not_sure","2025-06-11T03:21:03.598938Z",1085048,"/data/upload/272/ab4b5c5d-crop_3185_color100_100_100_w50_h37.png",1.703,"2025-06-11T03:21:03.598956Z"
633072,"18","not_sure","2025-06-11T03:21:05.273697Z",1085049,"/data/upload/272/fc11f9b4-crop_4317_color100_100_100_w36_h33.png",1.535,"2025-06-11T03:21:05.273717Z"
633073,"18","not_sure","2025-06-11T03:21:07.381420Z",1085050,"/data/upload/272/190d9950-crop_3126_color0_0_0_w32_h24.png",1.959,"2025-06-11T03:21:07.381444Z"
633074,"18","not_sure","2025-06-11T03:21:08.369801Z",1085051,"/data/upload/272/b11591fc-crop_4595_color100_100_100_w25_h34.png",0.808,"2025-06-11T03:21:08.369822Z"
633075,"18","grass","2025-06-11T03:21:09.827782Z",1085052,"/data/upload/272/80c0e82f-crop_1903_color100_100_100_w121_h53.png",1.297,"2025-06-11T03:21:09.827807Z"
633077,"18","grass","2025-06-11T03:21:11.255792Z",1085053,"/data/upload/272/894f6486-crop_2349_color100_100_100_w78_h63.png",1.281,"2025-06-11T03:21:11.255805Z"
633079,"18","not_sure","2025-06-11T03:21:12.618642Z",1085054,"/data/upload/272/b0cda95e-crop_4171_color100_100_100_w43_h29.png",1.182,"2025-06-11T03:21:12.618669Z"
633083,"18","not_sure","2025-06-11T03:21:15.297904Z",1085055,"/data/upload/272/18e43e78-crop_4529_color100_100_100_w83_h35.png",2.457,"2025-06-11T03:21:15.297919Z"
633086,"18","soil","2025-06-11T03:21:16.919439Z",1085056,"/data/upload/272/c6734825-crop_1124_color100_100_100_w92_h75.png",1.462,"2025-06-11T03:21:16.919454Z"
633090,"18","leaf","2025-06-11T03:21:20.906419Z",1085057,"/data/upload/272/e0f9e26d-crop_1480_color100_100_100_w77_h86.png",3.821,"2025-06-11T03:21:20.906440Z"
633093,"18","leaf","2025-06-11T03:21:22.918433Z",1085058,"/data/upload/272/ce9b8022-crop_1056_color0_0_0_w110_h61.png",1.833,"2025-06-11T03:21:22.918447Z"
633095,"18","not_sure","2025-06-11T03:21:23.936030Z",1085059,"/data/upload/272/a2769af1-crop_2402_color100_100_100_w35_h26.png",0.871,"2025-06-11T03:21:23.936044Z"
633097,"18","leaf","2025-06-11T03:21:24.931249Z",1085060,"/data/upload/272/c8c2a72d-crop_1921_color0_0_0_w63_h35.png",0.848,"2025-06-11T03:21:24.931262Z"
633100,"18","not_sure","2025-06-11T03:21:26.829914Z",1085061,"/data/upload/272/b6565b48-crop_1662_color100_100_100_w72_h99.png",1.632,"2025-06-11T03:21:26.829932Z"
633102,"18","not_sure","2025-06-11T03:21:27.768615Z",1085062,"/data/upload/272/ea3c8050-crop_1158_color100_100_100_w107_h66.png",0.799,"2025-06-11T03:21:27.768629Z"
633104,"18","not_sure","2025-06-11T03:21:28.830660Z",1085063,"/data/upload/272/2ad8043c-crop_2150_color100_100_100_w108_h67.png",0.926,"2025-06-11T03:21:28.830680Z"
633105,"18","leaf","2025-06-11T03:21:30.630404Z",1085064,"/data/upload/272/947ead8b-crop_3210_color0_0_0_w81_h56.png",1.642,"2025-06-11T03:21:30.630422Z"
633106,"18","grass","2025-06-11T03:21:32.146066Z",1085065,"/data/upload/272/35ff7042-crop_0009_color100_100_100_w140_h55.png",1.34,"2025-06-11T03:21:32.146081Z"
633108,"18","not_sure","2025-06-11T03:21:32.979874Z",1085066,"/data/upload/272/ef183dbe-crop_4742_color0_0_0_w68_h32.png",0.69,"2025-06-11T03:21:32.979887Z"
633110,"18","leaf","2025-06-11T03:21:34.801210Z",1085067,"/data/upload/272/8555c0dd-crop_2422_color0_0_0_w50_h17.png",1.609,"2025-06-11T03:21:34.801224Z"
633111,"18","not_sure","2025-06-11T03:21:35.787815Z",1085068,"/data/upload/272/ad7bbdaa-crop_4490_color100_100_100_w110_h76.png",0.835,"2025-06-11T03:21:35.787834Z"
633115,"18","grass","2025-06-11T03:21:37.123873Z",1085069,"/data/upload/272/93b17684-crop_3414_color100_100_100_w75_h53.png",1.187,"2025-06-11T03:21:37.123889Z"
633117,"18","not_sure","2025-06-11T03:21:39.949723Z",1085070,"/data/upload/272/51e793d8-crop_4621_color100_100_100_w47_h50.png",2.368,"2025-06-11T03:21:39.949744Z"
633119,"18","leaf","2025-06-11T03:21:41.501351Z",1085071,"/data/upload/272/3fd21d1c-crop_2677_color0_0_0_w30_h53.png",1.264,"2025-06-11T03:21:41.501365Z"
633120,"18","not_sure","2025-06-11T03:21:42.740860Z",1085072,"/data/upload/272/03e5e77d-crop_3497_color100_100_100_w125_h49.png",1.101,"2025-06-11T03:21:42.740893Z"
633123,"18","not_sure","2025-06-11T03:21:43.627443Z",1085073,"/data/upload/272/01b83655-crop_2327_color100_100_100_w111_h112.png",0.721,"2025-06-11T03:21:43.627456Z"
633125,"18","obstacle","2025-06-11T03:21:44.945628Z",1085074,"/data/upload/272/cab13977-crop_4292_color0_0_0_w146_h48.png",1.166,"2025-06-11T03:21:44.945640Z"
633128,"18","not_sure","2025-06-11T03:21:45.886507Z",1085075,"/data/upload/272/5b5b2bb4-crop_2680_color100_100_100_w69_h44.png",0.775,"2025-06-11T03:21:45.886521Z"
633130,"18","leaf","2025-06-11T03:21:47.438428Z",1085076,"/data/upload/272/7f9407ed-crop_2337_color100_100_100_w55_h37.png",1.41,"2025-06-11T03:21:47.438450Z"
633132,"18","soil","2025-06-11T03:21:48.727388Z",1085077,"/data/upload/272/bea64b51-crop_0665_color100_100_100_w80_h55.png",1.143,"2025-06-11T03:21:48.727411Z"
633134,"18","soil","2025-06-11T03:21:51.944296Z",1085078,"/data/upload/272/a15ee350-crop_1561_color0_0_0_w80_h17.png",3.036,"2025-06-11T03:21:51.944311Z"
633135,"18","leaf","2025-06-11T03:21:53.651293Z",1085079,"/data/upload/272/b9229b8a-crop_0671_color100_100_100_w32_h25.png",1.543,"2025-06-11T03:21:53.651311Z"
633136,"18","soil","2025-06-11T03:21:55.239410Z",1085080,"/data/upload/272/6ae843ea-crop_4210_color0_0_0_w84_h36.png",1.33,"2025-06-11T03:21:55.239426Z"
633139,"18","soil","2025-06-11T03:21:57.380742Z",1085081,"/data/upload/272/1591d0bb-crop_4058_color100_100_100_w49_h23.png",1.84,"2025-06-11T03:21:57.380761Z"
633143,"18","hedge_hog","2025-06-11T03:21:58.716571Z",1085082,"/data/upload/272/bcd75cda-crop_2516_color0_0_0_w38_h22.png",1.153,"2025-06-11T03:21:58.716589Z"
633146,"18","soil","2025-06-11T03:22:05.351988Z",1085083,"/data/upload/272/b7085f59-crop_1311_color100_100_100_w76_h46.png",6.46,"2025-06-11T03:22:05.352009Z"
633149,"18","hedge_hog","2025-06-11T03:22:07.604068Z",1085084,"/data/upload/272/c247704e-crop_4114_color0_0_0_w37_h34.png",1.036,"2025-06-11T03:22:07.604083Z"
633154,"18","not_sure","2025-06-11T03:22:16.579958Z",1085085,"/data/upload/272/46fbe84c-crop_0666_color100_100_100_w40_h41.png",8.851,"2025-06-11T03:22:16.579970Z"
633155,"18","soil","2025-06-11T03:22:17.968820Z",1085086,"/data/upload/272/4c3de0c1-crop_1538_color100_100_100_w42_h56.png",1.232,"2025-06-11T03:22:17.968836Z"
633157,"18","soil","2025-06-11T03:22:19.677365Z",1085087,"/data/upload/272/65e3cd2d-crop_2275_color0_0_0_w141_h45.png",1.524,"2025-06-11T03:22:19.677379Z"
633159,"18","not_sure","2025-06-11T03:22:20.645401Z",1085088,"/data/upload/272/b31bb20d-crop_0138_color0_0_0_w96_h47.png",0.799,"2025-06-11T03:22:20.645420Z"
